occurrence_id,surface,location,rendered,parsed_value,decimals,percent,context,family_hint,quantity_id,source,source_value,source_scale,tolerance,unit,weighting,status,note
rehearsal-p-00054,rehearsal,line-67,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — BASELINE-F-1 ruling, E3-EQ, and ruling R6. Equivalised results are primary on this slide: the household-equivalised Gini of $W^1_F$ is below the household-equivalised Gini of observed consumption, for singles. I show that as a descriptive dispersion comparison only, not as a welfare-loss statement — the ratio $W^1_F/C^{\mathrm{obs}}$ reflects the systematic leisure term at the observed job relative to home leisure, not a monetary loss, and I am not constructing a loss index on this slide. The equiv",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_v1/baseline_f1_full_sample_aggregates_v1.json:checks.couples.C4.household_count,MNL/outputs/welfare/baseline_f1_v1/baseline_f1_full_sample_aggregates_v1.json,1.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00055,rehearsal,line-67,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — BASELINE-F-1 ruling, E3-EQ, and ruling R6. Equivalised results are primary on this slide: the household-equivalised Gini of $W^1_F$ is below the household-equivalised Gini of observed consumption, for singles. I show that as a descriptive dispersion comparison only, not as a welfare-loss statement — the ratio $W^1_F/C^{\mathrm{obs}}$ reflects the systematic leisure term at the observed job relative to home leisure, not a monetary loss, and I am not constructing a loss index on this slide. The equiv",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_v1/baseline_f1_full_sample_aggregates_v1.json:checks.couples.C4.household_count,MNL/outputs/welfare/baseline_f1_v1/baseline_f1_full_sample_aggregates_v1.json,1.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00056,rehearsal,line-70,"2,223",2223.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:n_households,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,2223.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00057,rehearsal,line-70,"2,223",2223.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:n_households,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,2223.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00058,rehearsal,line-70,"2,245",2245.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/joint_and_intensive_extended_benchmark_bands.csv:row=381:simulated_p025,MNL_posfit/outputs/positive_fit_diagnostics_v3/joint_and_intensive_extended_benchmark_bands.csv,22.450767665078697,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.0768 <= 0.5
rehearsal-p-00059,rehearsal,line-70,"1,311",1311.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:equivalised.W_F_eq.dwt_weighted_mean,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,1310.6149794922967,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.385 <= 0.5
rehearsal-p-00060,rehearsal,line-70,"1,237",1237.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:equivalised.W_F_eq.dwt_weighted_median,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,1237.3524675746198,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.352 <= 0.5
rehearsal-p-00061,rehearsal,line-70,0.226805,0.226805,6,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:equivalised.C_eq.dwt_weighted_gini,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,0.22680484110413296,1.0,5e-07,,,PASS,parsed signed value; |display-source|=1.59e-07 <= 5e-07
rehearsal-p-00062,rehearsal,line-70,0.197403,0.197403,6,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, couples — households 2,223/2,223; weighted mean 2,245/1,311; weighted median 2,063/1,237; weighted Gini 0.226805/0.197403. Caveat: ""Reported separately from singles: no pooled figure, and no cross-sample level comparison is drawn on this slide or elsewhere in this deck.""",,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:equivalised.W_F_eq.dwt_weighted_gini,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,0.19740312655937733,1.0,5e-07,,,PASS,parsed signed value; |display-source|=1.27e-07 <= 5e-07
rehearsal-p-00063,rehearsal,line-71,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — BASELINE-F-1 ruling, E3-EQ, and ruling R6. Same descriptive comparison, on the couples sample. I am deliberately not placing this table next to the singles one: the two are separate estimation frames, the welfare unit differs, and R6 forbids presenting a singles/couples equivalised-level comparison as a finding. If asked how the couples numbers compare to singles, the honest answer is that this deck does not draw that comparison, and I would want to see it examined outside a seminar slide before tr",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:equivalised.scale_m_distribution.dwt_weighted_median,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00064,rehearsal,line-73,16,16.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **16 — ""DECOMP-2 equalises three bounded channels, not whole job access.""** *(16/19 — section: Decomposition architecture)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:second_seed_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.1629058543058421,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.291 <= 0.5
rehearsal-p-00065,rehearsal,line-73,2,2.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **16 — ""DECOMP-2 equalises three bounded channels, not whole job access.""** *(16/19 — section: Decomposition architecture)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_couples.csv:row=6:second_seed_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_couples.csv,0.020108134895620744,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0108 <= 0.5
rehearsal-p-00066,rehearsal,line-73,16,16.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **16 — ""DECOMP-2 equalises three bounded channels, not whole job access.""** *(16/19 — section: Decomposition architecture)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv:row=2:second_seed_share_of_delta_I,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_singles.csv,0.1629058543058421,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.291 <= 0.5
rehearsal-p-00067,rehearsal,line-73,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **16 — ""DECOMP-2 equalises three bounded channels, not whole job access.""** *(16/19 — section: Decomposition architecture)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv:row=2:var_log_W1F,MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv,0.19048202157514543,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0482 <= 0.5
rehearsal-p-00068,rehearsal,line-75,2,2.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R6 and final economics review M5. For DECOMP-2, $A$ is local geographic/temporal access shifters (region, urban/rural, year). It is not personal occupation access, hours-band access or full job access. Children enter the current structural specification through a reduced-form female time-constraint shifter. In a unitary labour-supply model this term may capture both tastes and childcare/home-production constraints; we therefore do not interpret it as pure preference heterogeneity. The baseli",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.020245755883190775,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0246 <= 0.5
rehearsal-p-00069,rehearsal,line-77,17,17.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **17 — ""DECOMP-2 is executed; the final attainment estimand remains under design.""** *(17/19)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_excluded_arm_v1.json:couples.ess.PAB.mean,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_excluded_arm_v1.json,16.9352679078913,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.0647 <= 0.5
rehearsal-p-00070,rehearsal,line-77,2,2.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **17 — ""DECOMP-2 is executed; the final attainment estimand remains under design.""** *(17/19)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_couples.csv:row=6:second_seed_gini_point,MNL_decomp/outputs/welfare/preseminar_pab_v1/shapley_PAB_couples.csv,0.020108134895620744,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0108 <= 0.5
rehearsal-p-00071,rehearsal,line-77,17,17.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **17 — ""DECOMP-2 is executed; the final attainment estimand remains under design.""** *(17/19)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_excluded_arm_v1.json:couples.ess.PAB.mean,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_excluded_arm_v1.json,16.9352679078913,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.0647 <= 0.5
rehearsal-p-00072,rehearsal,line-77,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **17 — ""DECOMP-2 is executed; the final attainment estimand remains under design.""** *(17/19)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv:row=2:var_log_W1F,MNL_decomp/outputs/welfare/preseminar_pab_v1/log_variance_split_v1.csv,0.19048202157514543,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0482 <= 0.5
rehearsal-p-00073,rehearsal,line-78,2,2.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: TikZ flow — coalition $S$ → counterfactual environment → carried realised draws → $W^1_F(z_i^S)$ → inequality $I_S$, annotated ""bounded DECOMP-2 route."" Caveat: ""DECOMP-2 reuses the already-priced estimation panel with no re-estimation and no new pricing. The final decomposition's counterfactual-attainment estimand remains under design (R5).""",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.020245755883190775,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0246 <= 0.5
rehearsal-p-00074,rehearsal,line-78,2,2.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: TikZ flow — coalition $S$ → counterfactual environment → carried realised draws → $W^1_F(z_i^S)$ → inequality $I_S$, annotated ""bounded DECOMP-2 route."" Caveat: ""DECOMP-2 reuses the already-priced estimation panel with no re-estimation and no new pricing. The final decomposition's counterfactual-attainment estimand remains under design (R5).""",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=6:mc_range,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.020245755883190775,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0246 <= 0.5
rehearsal-p-00075,rehearsal,line-81,18,18.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **18 — ""Earning opportunities exceed coarse access within the bounded game.""** *(18/19 — section: Preliminary decomposition and boundary)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=5:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.1802578611424042,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0258 <= 0.5
rehearsal-p-00076,rehearsal,line-81,18,18.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **18 — ""Earning opportunities exceed coarse access within the bounded game.""** *(18/19 — section: Preliminary decomposition and boundary)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=5:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.1802578611424042,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0258 <= 0.5
rehearsal-p-00077,rehearsal,line-81,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **18 — ""Earning opportunities exceed coarse access within the bounded game.""** *(18/19 — section: Preliminary decomposition and boundary)*",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=5:I_S_gini,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.18919341323676298,100.0,0.5,unequivalised,,PASS,parsed signed value; |display-source|=0.0807 <= 0.5
rehearsal-p-00078,rehearsal,line-82,1.8,1.8,1,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: ""In a preliminary three-factor structural exercise that holds household resources, needs and composition fixed, equalising systematic utility heterogeneity, coarse geographic/temporal access heterogeneity and earning opportunities changes money-metric well-being inequality by 1.8–9.9% of the baseline Gini, depending on household type and reporting scale. Within the Shapley allocation of that movable component, earning-opportunity heterogeneity has a larger contribution than the coarse geographic/temporal",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv:row=8:mc_min,MNL_decomp/outputs/welfare/preseminar_pab_v1/anchor_attainment_shares_v1.csv,0.018395649866114597,100.0,0.05,,,PASS,parsed signed value; |display-source|=0.0396 <= 0.05
